datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2018 5:00:00 AM,1/1/2018 12:00:00 AM,RFC,WEST,ATSI,OE,7261.097,True
1/1/2018 6:00:00 AM,1/1/2018 1:00:00 AM,RFC,WEST,ATSI,OE,7136.208,True
1/1/2018 7:00:00 AM,1/1/2018 2:00:00 AM,RFC,WEST,ATSI,OE,7076.449,True
1/1/2018 8:00:00 AM,1/1/2018 3:00:00 AM,RFC,WEST,ATSI,OE,7003.278,True
1/1/2018 9:00:00 AM,1/1/2018 4:00:00 AM,RFC,WEST,ATSI,OE,7026.481,True
1/1/2018 10:00:00 AM,1/1/2018 5:00:00 AM,RFC,WEST,ATSI,OE,7113.054,True
1/1/2018 11:00:00 AM,1/1/2018 6:00:00 AM,RFC,WEST,ATSI,OE,7204.083,True
1/1/2018 12:00:00 PM,1/1/2018 7:00:00 AM,RFC,WEST,ATSI,OE,7384.581,True
1/1/2018 1:00:00 PM,1/1/2018 8:00:00 AM,RFC,WEST,ATSI,OE,7390.111,True
1/1/2018 2:00:00 PM,1/1/2018 9:00:00 AM,RFC,WEST,ATSI,OE,7587.153,True
1/1/2018 3:00:00 PM,1/1/2018 10:00:00 AM,RFC,WEST,ATSI,OE,7735.974,True
1/1/2018 4:00:00 PM,1/1/2018 11:00:00 AM,RFC,WEST,ATSI,OE,7828.772,True
1/1/2018 5:00:00 PM,1/1/2018 12:00:00 PM,RFC,WEST,ATSI,OE,7908.140,True
1/1/2018 6:00:00 PM,1/1/2018 1:00:00 PM,RFC,WEST,ATSI,OE,7897.480,True
1/1/2018 7:00:00 PM,1/1/2018 2:00:00 PM,RFC,WEST,ATSI,OE,7840.571,True
1/1/2018 8:00:00 PM,1/1/2018 3:00:00 PM,RFC,WEST,ATSI,OE,7860.197,True
1/1/2018 9:00:00 PM,1/1/2018 4:00:00 PM,RFC,WEST,ATSI,OE,8070.801,True
1/1/2018 10:00:00 PM,1/1/2018 5:00:00 PM,RFC,WEST,ATSI,OE,8519.027,True
1/1/2018 11:00:00 PM,1/1/2018 6:00:00 PM,RFC,WEST,ATSI,OE,8680.316,True
1/2/2018 12:00:00 AM,1/1/2018 7:00:00 PM,RFC,WEST,ATSI,OE,8627.699,True
1/2/2018 1:00:00 AM,1/1/2018 8:00:00 PM,RFC,WEST,ATSI,OE,8507.547,True
1/2/2018 2:00:00 AM,1/1/2018 9:00:00 PM,RFC,WEST,ATSI,OE,8318.317,True
1/2/2018 3:00:00 AM,1/1/2018 10:00:00 PM,RFC,WEST,ATSI,OE,7982.898,True
1/2/2018 4:00:00 AM,1/1/2018 11:00:00 PM,RFC,WEST,ATSI,OE,7702.955,True
1/2/2018 5:00:00 AM,1/2/2018 12:00:00 AM,RFC,WEST,ATSI,OE,7475.442,True
1/2/2018 6:00:00 AM,1/2/2018 1:00:00 AM,RFC,WEST,ATSI,OE,7377.296,True
1/2/2018 7:00:00 AM,1/2/2018 2:00:00 AM,RFC,WEST,ATSI,OE,7332.528,True
1/2/2018 8:00:00 AM,1/2/2018 3:00:00 AM,RFC,WEST,ATSI,OE,7336.431,True
1/2/2018 9:00:00 AM,1/2/2018 4:00:00 AM,RFC,WEST,ATSI,OE,7463.292,True
1/2/2018 10:00:00 AM,1/2/2018 5:00:00 AM,RFC,WEST,ATSI,OE,7810.243,True
1/2/2018 11:00:00 AM,1/2/2018 6:00:00 AM,RFC,WEST,ATSI,OE,8295.443,True
1/2/2018 12:00:00 PM,1/2/2018 7:00:00 AM,RFC,WEST,ATSI,OE,8750.816,True
1/2/2018 1:00:00 PM,1/2/2018 8:00:00 AM,RFC,WEST,ATSI,OE,8870.054,True
1/2/2018 2:00:00 PM,1/2/2018 9:00:00 AM,RFC,WEST,ATSI,OE,8932.996,True
1/2/2018 3:00:00 PM,1/2/2018 10:00:00 AM,RFC,WEST,ATSI,OE,9079.579,True
1/2/2018 4:00:00 PM,1/2/2018 11:00:00 AM,RFC,WEST,ATSI,OE,9001.328,True
1/2/2018 5:00:00 PM,1/2/2018 12:00:00 PM,RFC,WEST,ATSI,OE,8871.003,True
1/2/2018 6:00:00 PM,1/2/2018 1:00:00 PM,RFC,WEST,ATSI,OE,8862.720,True
1/2/2018 7:00:00 PM,1/2/2018 2:00:00 PM,RFC,WEST,ATSI,OE,8750.812,True
1/2/2018 8:00:00 PM,1/2/2018 3:00:00 PM,RFC,WEST,ATSI,OE,8669.509,True
1/2/2018 9:00:00 PM,1/2/2018 4:00:00 PM,RFC,WEST,ATSI,OE,8832.549,True
1/2/2018 10:00:00 PM,1/2/2018 5:00:00 PM,RFC,WEST,ATSI,OE,9356.651,True
1/2/2018 11:00:00 PM,1/2/2018 6:00:00 PM,RFC,WEST,ATSI,OE,9623.586,True
1/3/2018 12:00:00 AM,1/2/2018 7:00:00 PM,RFC,WEST,ATSI,OE,9560.614,True
1/3/2018 1:00:00 AM,1/2/2018 8:00:00 PM,RFC,WEST,ATSI,OE,9444.898,True
1/3/2018 2:00:00 AM,1/2/2018 9:00:00 PM,RFC,WEST,ATSI,OE,9205.891,True
1/3/2018 3:00:00 AM,1/2/2018 10:00:00 PM,RFC,WEST,ATSI,OE,8793.306,True
1/3/2018 4:00:00 AM,1/2/2018 11:00:00 PM,RFC,WEST,ATSI,OE,8396.970,True
1/3/2018 5:00:00 AM,1/3/2018 12:00:00 AM,RFC,WEST,ATSI,OE,8126.802,True
1/3/2018 6:00:00 AM,1/3/2018 1:00:00 AM,RFC,WEST,ATSI,OE,7982.267,True
1/3/2018 7:00:00 AM,1/3/2018 2:00:00 AM,RFC,WEST,ATSI,OE,7939.102,True
1/3/2018 8:00:00 AM,1/3/2018 3:00:00 AM,RFC,WEST,ATSI,OE,7893.153,True
1/3/2018 9:00:00 AM,1/3/2018 4:00:00 AM,RFC,WEST,ATSI,OE,8011.902,True
1/3/2018 10:00:00 AM,1/3/2018 5:00:00 AM,RFC,WEST,ATSI,OE,8344.170,True
1/3/2018 11:00:00 AM,1/3/2018 6:00:00 AM,RFC,WEST,ATSI,OE,8834.737,True
1/3/2018 12:00:00 PM,1/3/2018 7:00:00 AM,RFC,WEST,ATSI,OE,9282.017,True
1/3/2018 1:00:00 PM,1/3/2018 8:00:00 AM,RFC,WEST,ATSI,OE,9256.248,True
1/3/2018 2:00:00 PM,1/3/2018 9:00:00 AM,RFC,WEST,ATSI,OE,9303.875,True
1/3/2018 3:00:00 PM,1/3/2018 10:00:00 AM,RFC,WEST,ATSI,OE,9262.233,True
1/3/2018 4:00:00 PM,1/3/2018 11:00:00 AM,RFC,WEST,ATSI,OE,9125.252,True
1/3/2018 5:00:00 PM,1/3/2018 12:00:00 PM,RFC,WEST,ATSI,OE,8975.998,True
1/3/2018 6:00:00 PM,1/3/2018 1:00:00 PM,RFC,WEST,ATSI,OE,8925.266,True
1/3/2018 7:00:00 PM,1/3/2018 2:00:00 PM,RFC,WEST,ATSI,OE,8813.898,True
1/3/2018 8:00:00 PM,1/3/2018 3:00:00 PM,RFC,WEST,ATSI,OE,8746.209,True
1/3/2018 9:00:00 PM,1/3/2018 4:00:00 PM,RFC,WEST,ATSI,OE,8805.829,True
1/3/2018 10:00:00 PM,1/3/2018 5:00:00 PM,RFC,WEST,ATSI,OE,9180.123,True
1/3/2018 11:00:00 PM,1/3/2018 6:00:00 PM,RFC,WEST,ATSI,OE,9333.731,True
1/4/2018 12:00:00 AM,1/3/2018 7:00:00 PM,RFC,WEST,ATSI,OE,9143.445,True
1/4/2018 1:00:00 AM,1/3/2018 8:00:00 PM,RFC,WEST,ATSI,OE,8984.478,True
1/4/2018 2:00:00 AM,1/3/2018 9:00:00 PM,RFC,WEST,ATSI,OE,8738.823,True
1/4/2018 3:00:00 AM,1/3/2018 10:00:00 PM,RFC,WEST,ATSI,OE,8267.741,True
1/4/2018 4:00:00 AM,1/3/2018 11:00:00 PM,RFC,WEST,ATSI,OE,7894.925,True
1/4/2018 5:00:00 AM,1/4/2018 12:00:00 AM,RFC,WEST,ATSI,OE,7617.079,True
1/4/2018 6:00:00 AM,1/4/2018 1:00:00 AM,RFC,WEST,ATSI,OE,7444.191,True
1/4/2018 7:00:00 AM,1/4/2018 2:00:00 AM,RFC,WEST,ATSI,OE,7419.791,True
1/4/2018 8:00:00 AM,1/4/2018 3:00:00 AM,RFC,WEST,ATSI,OE,7421.655,True
1/4/2018 9:00:00 AM,1/4/2018 4:00:00 AM,RFC,WEST,ATSI,OE,7528.270,True
1/4/2018 10:00:00 AM,1/4/2018 5:00:00 AM,RFC,WEST,ATSI,OE,7910.009,True
1/4/2018 11:00:00 AM,1/4/2018 6:00:00 AM,RFC,WEST,ATSI,OE,8448.795,True
1/4/2018 12:00:00 PM,1/4/2018 7:00:00 AM,RFC,WEST,ATSI,OE,8863.930,True
1/4/2018 1:00:00 PM,1/4/2018 8:00:00 AM,RFC,WEST,ATSI,OE,8926.103,True
1/4/2018 2:00:00 PM,1/4/2018 9:00:00 AM,RFC,WEST,ATSI,OE,9034.432,True
1/4/2018 3:00:00 PM,1/4/2018 10:00:00 AM,RFC,WEST,ATSI,OE,9081.089,True
1/4/2018 4:00:00 PM,1/4/2018 11:00:00 AM,RFC,WEST,ATSI,OE,9131.954,True
1/4/2018 5:00:00 PM,1/4/2018 12:00:00 PM,RFC,WEST,ATSI,OE,9103.689,True
1/4/2018 6:00:00 PM,1/4/2018 1:00:00 PM,RFC,WEST,ATSI,OE,9133.663,True
1/4/2018 7:00:00 PM,1/4/2018 2:00:00 PM,RFC,WEST,ATSI,OE,9106.229,True
1/4/2018 8:00:00 PM,1/4/2018 3:00:00 PM,RFC,WEST,ATSI,OE,9058.723,True
1/4/2018 9:00:00 PM,1/4/2018 4:00:00 PM,RFC,WEST,ATSI,OE,9128.452,True
1/4/2018 10:00:00 PM,1/4/2018 5:00:00 PM,RFC,WEST,ATSI,OE,9565.353,True
1/4/2018 11:00:00 PM,1/4/2018 6:00:00 PM,RFC,WEST,ATSI,OE,9758.696,True
1/5/2018 12:00:00 AM,1/4/2018 7:00:00 PM,RFC,WEST,ATSI,OE,9593.115,True
1/5/2018 1:00:00 AM,1/4/2018 8:00:00 PM,RFC,WEST,ATSI,OE,9417.419,True
1/5/2018 2:00:00 AM,1/4/2018 9:00:00 PM,RFC,WEST,ATSI,OE,9146.942,True
1/5/2018 3:00:00 AM,1/4/2018 10:00:00 PM,RFC,WEST,ATSI,OE,8833.227,True
1/5/2018 4:00:00 AM,1/4/2018 11:00:00 PM,RFC,WEST,ATSI,OE,8487.596,True
1/5/2018 5:00:00 AM,1/5/2018 12:00:00 AM,RFC,WEST,ATSI,OE,8208.931,True
1/5/2018 6:00:00 AM,1/5/2018 1:00:00 AM,RFC,WEST,ATSI,OE,8095.603,True
1/5/2018 7:00:00 AM,1/5/2018 2:00:00 AM,RFC,WEST,ATSI,OE,8012.387,True
1/5/2018 8:00:00 AM,1/5/2018 3:00:00 AM,RFC,WEST,ATSI,OE,8022.495,True
1/5/2018 9:00:00 AM,1/5/2018 4:00:00 AM,RFC,WEST,ATSI,OE,8145.187,True
1/5/2018 10:00:00 AM,1/5/2018 5:00:00 AM,RFC,WEST,ATSI,OE,8431.147,True
1/5/2018 11:00:00 AM,1/5/2018 6:00:00 AM,RFC,WEST,ATSI,OE,8875.725,True
1/5/2018 12:00:00 PM,1/5/2018 7:00:00 AM,RFC,WEST,ATSI,OE,9264.426,True
1/5/2018 1:00:00 PM,1/5/2018 8:00:00 AM,RFC,WEST,ATSI,OE,9353.082,True
1/5/2018 2:00:00 PM,1/5/2018 9:00:00 AM,RFC,WEST,ATSI,OE,9453.504,True
1/5/2018 3:00:00 PM,1/5/2018 10:00:00 AM,RFC,WEST,ATSI,OE,9411.798,True
1/5/2018 4:00:00 PM,1/5/2018 11:00:00 AM,RFC,WEST,ATSI,OE,9397.731,True
1/5/2018 5:00:00 PM,1/5/2018 12:00:00 PM,RFC,WEST,ATSI,OE,9294.232,True
1/5/2018 6:00:00 PM,1/5/2018 1:00:00 PM,RFC,WEST,ATSI,OE,9205.445,True
1/5/2018 7:00:00 PM,1/5/2018 2:00:00 PM,RFC,WEST,ATSI,OE,9173.062,True
1/5/2018 8:00:00 PM,1/5/2018 3:00:00 PM,RFC,WEST,ATSI,OE,9189.949,True
1/5/2018 9:00:00 PM,1/5/2018 4:00:00 PM,RFC,WEST,ATSI,OE,9216.677,True
1/5/2018 10:00:00 PM,1/5/2018 5:00:00 PM,RFC,WEST,ATSI,OE,9528.381,True
1/5/2018 11:00:00 PM,1/5/2018 6:00:00 PM,RFC,WEST,ATSI,OE,9733.521,True
1/6/2018 12:00:00 AM,1/5/2018 7:00:00 PM,RFC,WEST,ATSI,OE,9654.757,True
1/6/2018 1:00:00 AM,1/5/2018 8:00:00 PM,RFC,WEST,ATSI,OE,9458.778,True
1/6/2018 2:00:00 AM,1/5/2018 9:00:00 PM,RFC,WEST,ATSI,OE,9229.959,True
1/6/2018 3:00:00 AM,1/5/2018 10:00:00 PM,RFC,WEST,ATSI,OE,8877.155,True
1/6/2018 4:00:00 AM,1/5/2018 11:00:00 PM,RFC,WEST,ATSI,OE,8474.931,True
1/6/2018 5:00:00 AM,1/6/2018 12:00:00 AM,RFC,WEST,ATSI,OE,8257.167,True
1/6/2018 6:00:00 AM,1/6/2018 1:00:00 AM,RFC,WEST,ATSI,OE,8054.310,True
1/6/2018 7:00:00 AM,1/6/2018 2:00:00 AM,RFC,WEST,ATSI,OE,7958.773,True
1/6/2018 8:00:00 AM,1/6/2018 3:00:00 AM,RFC,WEST,ATSI,OE,7942.406,True
1/6/2018 9:00:00 AM,1/6/2018 4:00:00 AM,RFC,WEST,ATSI,OE,7899.929,True
1/6/2018 10:00:00 AM,1/6/2018 5:00:00 AM,RFC,WEST,ATSI,OE,8010.383,True
1/6/2018 11:00:00 AM,1/6/2018 6:00:00 AM,RFC,WEST,ATSI,OE,8177.847,True
1/6/2018 12:00:00 PM,1/6/2018 7:00:00 AM,RFC,WEST,ATSI,OE,8492.035,True
1/6/2018 1:00:00 PM,1/6/2018 8:00:00 AM,RFC,WEST,ATSI,OE,8567.419,True
1/6/2018 2:00:00 PM,1/6/2018 9:00:00 AM,RFC,WEST,ATSI,OE,8705.241,True
1/6/2018 3:00:00 PM,1/6/2018 10:00:00 AM,RFC,WEST,ATSI,OE,8711.224,True
1/6/2018 4:00:00 PM,1/6/2018 11:00:00 AM,RFC,WEST,ATSI,OE,8625.070,True
1/6/2018 5:00:00 PM,1/6/2018 12:00:00 PM,RFC,WEST,ATSI,OE,8617.115,True
1/6/2018 6:00:00 PM,1/6/2018 1:00:00 PM,RFC,WEST,ATSI,OE,8461.330,True
1/6/2018 7:00:00 PM,1/6/2018 2:00:00 PM,RFC,WEST,ATSI,OE,8359.903,True
1/6/2018 8:00:00 PM,1/6/2018 3:00:00 PM,RFC,WEST,ATSI,OE,8358.494,True
1/6/2018 9:00:00 PM,1/6/2018 4:00:00 PM,RFC,WEST,ATSI,OE,8440.343,True
1/6/2018 10:00:00 PM,1/6/2018 5:00:00 PM,RFC,WEST,ATSI,OE,8897.539,True
1/6/2018 11:00:00 PM,1/6/2018 6:00:00 PM,RFC,WEST,ATSI,OE,9057.503,True
1/7/2018 12:00:00 AM,1/6/2018 7:00:00 PM,RFC,WEST,ATSI,OE,9004.320,True
1/7/2018 1:00:00 AM,1/6/2018 8:00:00 PM,RFC,WEST,ATSI,OE,8926.607,True
1/7/2018 2:00:00 AM,1/6/2018 9:00:00 PM,RFC,WEST,ATSI,OE,8736.007,True
1/7/2018 3:00:00 AM,1/6/2018 10:00:00 PM,RFC,WEST,ATSI,OE,8518.460,True
1/7/2018 4:00:00 AM,1/6/2018 11:00:00 PM,RFC,WEST,ATSI,OE,8185.888,True
1/7/2018 5:00:00 AM,1/7/2018 12:00:00 AM,RFC,WEST,ATSI,OE,7928.315,True
1/7/2018 6:00:00 AM,1/7/2018 1:00:00 AM,RFC,WEST,ATSI,OE,7809.092,True
1/7/2018 7:00:00 AM,1/7/2018 2:00:00 AM,RFC,WEST,ATSI,OE,7714.063,True
1/7/2018 8:00:00 AM,1/7/2018 3:00:00 AM,RFC,WEST,ATSI,OE,7679.316,True
1/7/2018 9:00:00 AM,1/7/2018 4:00:00 AM,RFC,WEST,ATSI,OE,7695.396,True
1/7/2018 10:00:00 AM,1/7/2018 5:00:00 AM,RFC,WEST,ATSI,OE,7786.380,True
1/7/2018 11:00:00 AM,1/7/2018 6:00:00 AM,RFC,WEST,ATSI,OE,7885.128,True
1/7/2018 12:00:00 PM,1/7/2018 7:00:00 AM,RFC,WEST,ATSI,OE,8080.876,True
1/7/2018 1:00:00 PM,1/7/2018 8:00:00 AM,RFC,WEST,ATSI,OE,8159.226,True
1/7/2018 2:00:00 PM,1/7/2018 9:00:00 AM,RFC,WEST,ATSI,OE,8347.560,True
1/7/2018 3:00:00 PM,1/7/2018 10:00:00 AM,RFC,WEST,ATSI,OE,8321.180,True
1/7/2018 4:00:00 PM,1/7/2018 11:00:00 AM,RFC,WEST,ATSI,OE,8278.287,True
1/7/2018 5:00:00 PM,1/7/2018 12:00:00 PM,RFC,WEST,ATSI,OE,8273.628,True
1/7/2018 6:00:00 PM,1/7/2018 1:00:00 PM,RFC,WEST,ATSI,OE,8258.654,True
1/7/2018 7:00:00 PM,1/7/2018 2:00:00 PM,RFC,WEST,ATSI,OE,8170.702,True
1/7/2018 8:00:00 PM,1/7/2018 3:00:00 PM,RFC,WEST,ATSI,OE,8133.985,True
1/7/2018 9:00:00 PM,1/7/2018 4:00:00 PM,RFC,WEST,ATSI,OE,8237.993,True
1/7/2018 10:00:00 PM,1/7/2018 5:00:00 PM,RFC,WEST,ATSI,OE,8630.433,True
1/7/2018 11:00:00 PM,1/7/2018 6:00:00 PM,RFC,WEST,ATSI,OE,8727.837,True
1/8/2018 12:00:00 AM,1/7/2018 7:00:00 PM,RFC,WEST,ATSI,OE,8589.335,True
1/8/2018 1:00:00 AM,1/7/2018 8:00:00 PM,RFC,WEST,ATSI,OE,8405.871,True
1/8/2018 2:00:00 AM,1/7/2018 9:00:00 PM,RFC,WEST,ATSI,OE,8014.405,True
1/8/2018 3:00:00 AM,1/7/2018 10:00:00 PM,RFC,WEST,ATSI,OE,7727.377,True
1/8/2018 4:00:00 AM,1/7/2018 11:00:00 PM,RFC,WEST,ATSI,OE,7386.257,True
1/8/2018 5:00:00 AM,1/8/2018 12:00:00 AM,RFC,WEST,ATSI,OE,7111.364,True
1/8/2018 6:00:00 AM,1/8/2018 1:00:00 AM,RFC,WEST,ATSI,OE,7039.618,True
1/8/2018 7:00:00 AM,1/8/2018 2:00:00 AM,RFC,WEST,ATSI,OE,6951.723,True
1/8/2018 8:00:00 AM,1/8/2018 3:00:00 AM,RFC,WEST,ATSI,OE,6958.751,True
1/8/2018 9:00:00 AM,1/8/2018 4:00:00 AM,RFC,WEST,ATSI,OE,7093.844,True
1/8/2018 10:00:00 AM,1/8/2018 5:00:00 AM,RFC,WEST,ATSI,OE,7391.020,True
1/8/2018 11:00:00 AM,1/8/2018 6:00:00 AM,RFC,WEST,ATSI,OE,7846.882,True
1/8/2018 12:00:00 PM,1/8/2018 7:00:00 AM,RFC,WEST,ATSI,OE,8282.781,True
1/8/2018 1:00:00 PM,1/8/2018 8:00:00 AM,RFC,WEST,ATSI,OE,8337.076,True
1/8/2018 2:00:00 PM,1/8/2018 9:00:00 AM,RFC,WEST,ATSI,OE,8427.082,True
1/8/2018 3:00:00 PM,1/8/2018 10:00:00 AM,RFC,WEST,ATSI,OE,8500.793,True
1/8/2018 4:00:00 PM,1/8/2018 11:00:00 AM,RFC,WEST,ATSI,OE,8545.665,True
1/8/2018 5:00:00 PM,1/8/2018 12:00:00 PM,RFC,WEST,ATSI,OE,8546.231,True
1/8/2018 6:00:00 PM,1/8/2018 1:00:00 PM,RFC,WEST,ATSI,OE,8535.688,True
1/8/2018 7:00:00 PM,1/8/2018 2:00:00 PM,RFC,WEST,ATSI,OE,8461.341,True
1/8/2018 8:00:00 PM,1/8/2018 3:00:00 PM,RFC,WEST,ATSI,OE,8380.441,True
1/8/2018 9:00:00 PM,1/8/2018 4:00:00 PM,RFC,WEST,ATSI,OE,8364.840,True
1/8/2018 10:00:00 PM,1/8/2018 5:00:00 PM,RFC,WEST,ATSI,OE,8599.172,True
1/8/2018 11:00:00 PM,1/8/2018 6:00:00 PM,RFC,WEST,ATSI,OE,8698.621,True
1/9/2018 12:00:00 AM,1/8/2018 7:00:00 PM,RFC,WEST,ATSI,OE,8557.261,True
1/9/2018 1:00:00 AM,1/8/2018 8:00:00 PM,RFC,WEST,ATSI,OE,8370.908,True
1/9/2018 2:00:00 AM,1/8/2018 9:00:00 PM,RFC,WEST,ATSI,OE,8065.187,True
1/9/2018 3:00:00 AM,1/8/2018 10:00:00 PM,RFC,WEST,ATSI,OE,7637.300,True
1/9/2018 4:00:00 AM,1/8/2018 11:00:00 PM,RFC,WEST,ATSI,OE,7298.610,True
1/9/2018 5:00:00 AM,1/9/2018 12:00:00 AM,RFC,WEST,ATSI,OE,7050.327,True
1/9/2018 6:00:00 AM,1/9/2018 1:00:00 AM,RFC,WEST,ATSI,OE,6878.593,True
1/9/2018 7:00:00 AM,1/9/2018 2:00:00 AM,RFC,WEST,ATSI,OE,6852.866,True
1/9/2018 8:00:00 AM,1/9/2018 3:00:00 AM,RFC,WEST,ATSI,OE,6837.897,True
1/9/2018 9:00:00 AM,1/9/2018 4:00:00 AM,RFC,WEST,ATSI,OE,6973.625,True
1/9/2018 10:00:00 AM,1/9/2018 5:00:00 AM,RFC,WEST,ATSI,OE,7268.057,True
1/9/2018 11:00:00 AM,1/9/2018 6:00:00 AM,RFC,WEST,ATSI,OE,7874.447,True
1/9/2018 12:00:00 PM,1/9/2018 7:00:00 AM,RFC,WEST,ATSI,OE,8306.502,True
1/9/2018 1:00:00 PM,1/9/2018 8:00:00 AM,RFC,WEST,ATSI,OE,8274.566,True
1/9/2018 2:00:00 PM,1/9/2018 9:00:00 AM,RFC,WEST,ATSI,OE,8252.037,True
1/9/2018 3:00:00 PM,1/9/2018 10:00:00 AM,RFC,WEST,ATSI,OE,8322.652,True
1/9/2018 4:00:00 PM,1/9/2018 11:00:00 AM,RFC,WEST,ATSI,OE,8270.597,True
1/9/2018 5:00:00 PM,1/9/2018 12:00:00 PM,RFC,WEST,ATSI,OE,8140.512,True
1/9/2018 6:00:00 PM,1/9/2018 1:00:00 PM,RFC,WEST,ATSI,OE,8122.347,True
1/9/2018 7:00:00 PM,1/9/2018 2:00:00 PM,RFC,WEST,ATSI,OE,7950.417,True
1/9/2018 8:00:00 PM,1/9/2018 3:00:00 PM,RFC,WEST,ATSI,OE,7939.163,True
1/9/2018 9:00:00 PM,1/9/2018 4:00:00 PM,RFC,WEST,ATSI,OE,7982.345,True
1/9/2018 10:00:00 PM,1/9/2018 5:00:00 PM,RFC,WEST,ATSI,OE,8300.596,True
1/9/2018 11:00:00 PM,1/9/2018 6:00:00 PM,RFC,WEST,ATSI,OE,8502.307,True
1/10/2018 12:00:00 AM,1/9/2018 7:00:00 PM,RFC,WEST,ATSI,OE,8419.106,True
1/10/2018 1:00:00 AM,1/9/2018 8:00:00 PM,RFC,WEST,ATSI,OE,8319.818,True
1/10/2018 2:00:00 AM,1/9/2018 9:00:00 PM,RFC,WEST,ATSI,OE,8083.819,True
1/10/2018 3:00:00 AM,1/9/2018 10:00:00 PM,RFC,WEST,ATSI,OE,7674.381,True
1/10/2018 4:00:00 AM,1/9/2018 11:00:00 PM,RFC,WEST,ATSI,OE,7337.876,True
1/10/2018 5:00:00 AM,1/10/2018 12:00:00 AM,RFC,WEST,ATSI,OE,7101.325,True
1/10/2018 6:00:00 AM,1/10/2018 1:00:00 AM,RFC,WEST,ATSI,OE,6951.825,True
1/10/2018 7:00:00 AM,1/10/2018 2:00:00 AM,RFC,WEST,ATSI,OE,6933.344,True
1/10/2018 8:00:00 AM,1/10/2018 3:00:00 AM,RFC,WEST,ATSI,OE,6848.054,True
1/10/2018 9:00:00 AM,1/10/2018 4:00:00 AM,RFC,WEST,ATSI,OE,6987.250,True
1/10/2018 10:00:00 AM,1/10/2018 5:00:00 AM,RFC,WEST,ATSI,OE,7359.958,True
1/10/2018 11:00:00 AM,1/10/2018 6:00:00 AM,RFC,WEST,ATSI,OE,7905.269,True
1/10/2018 12:00:00 PM,1/10/2018 7:00:00 AM,RFC,WEST,ATSI,OE,8287.838,True
1/10/2018 1:00:00 PM,1/10/2018 8:00:00 AM,RFC,WEST,ATSI,OE,8242.545,True
1/10/2018 2:00:00 PM,1/10/2018 9:00:00 AM,RFC,WEST,ATSI,OE,8235.472,True
1/10/2018 3:00:00 PM,1/10/2018 10:00:00 AM,RFC,WEST,ATSI,OE,8209.863,True
1/10/2018 4:00:00 PM,1/10/2018 11:00:00 AM,RFC,WEST,ATSI,OE,8128.589,True
1/10/2018 5:00:00 PM,1/10/2018 12:00:00 PM,RFC,WEST,ATSI,OE,8031.687,True
1/10/2018 6:00:00 PM,1/10/2018 1:00:00 PM,RFC,WEST,ATSI,OE,7881.975,True
1/10/2018 7:00:00 PM,1/10/2018 2:00:00 PM,RFC,WEST,ATSI,OE,7706.098,True
1/10/2018 8:00:00 PM,1/10/2018 3:00:00 PM,RFC,WEST,ATSI,OE,7640.104,True
1/10/2018 9:00:00 PM,1/10/2018 4:00:00 PM,RFC,WEST,ATSI,OE,7696.808,True
1/10/2018 10:00:00 PM,1/10/2018 5:00:00 PM,RFC,WEST,ATSI,OE,8026.635,True
1/10/2018 11:00:00 PM,1/10/2018 6:00:00 PM,RFC,WEST,ATSI,OE,8173.407,True
1/11/2018 12:00:00 AM,1/10/2018 7:00:00 PM,RFC,WEST,ATSI,OE,8051.081,True
1/11/2018 1:00:00 AM,1/10/2018 8:00:00 PM,RFC,WEST,ATSI,OE,7961.121,True
1/11/2018 2:00:00 AM,1/10/2018 9:00:00 PM,RFC,WEST,ATSI,OE,7659.012,True
1/11/2018 3:00:00 AM,1/10/2018 10:00:00 PM,RFC,WEST,ATSI,OE,7166.559,True
1/11/2018 4:00:00 AM,1/10/2018 11:00:00 PM,RFC,WEST,ATSI,OE,6716.861,True
1/11/2018 5:00:00 AM,1/11/2018 12:00:00 AM,RFC,WEST,ATSI,OE,6424.845,True
1/11/2018 6:00:00 AM,1/11/2018 1:00:00 AM,RFC,WEST,ATSI,OE,6281.463,True
1/11/2018 7:00:00 AM,1/11/2018 2:00:00 AM,RFC,WEST,ATSI,OE,6168.229,True
1/11/2018 8:00:00 AM,1/11/2018 3:00:00 AM,RFC,WEST,ATSI,OE,6093.011,True
1/11/2018 9:00:00 AM,1/11/2018 4:00:00 AM,RFC,WEST,ATSI,OE,6244.276,True
1/11/2018 10:00:00 AM,1/11/2018 5:00:00 AM,RFC,WEST,ATSI,OE,6508.695,True
1/11/2018 11:00:00 AM,1/11/2018 6:00:00 AM,RFC,WEST,ATSI,OE,7073.902,True
1/11/2018 12:00:00 PM,1/11/2018 7:00:00 AM,RFC,WEST,ATSI,OE,7475.557,True
1/11/2018 1:00:00 PM,1/11/2018 8:00:00 AM,RFC,WEST,ATSI,OE,7428.895,True
1/11/2018 2:00:00 PM,1/11/2018 9:00:00 AM,RFC,WEST,ATSI,OE,7356.627,True
1/11/2018 3:00:00 PM,1/11/2018 10:00:00 AM,RFC,WEST,ATSI,OE,7391.326,True
1/11/2018 4:00:00 PM,1/11/2018 11:00:00 AM,RFC,WEST,ATSI,OE,7357.101,True
1/11/2018 5:00:00 PM,1/11/2018 12:00:00 PM,RFC,WEST,ATSI,OE,7326.583,True
