datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
2/10/2021 12:00:00 PM,2/10/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2730.318,True
2/10/2021 1:00:00 PM,2/10/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2679.650,True
2/10/2021 2:00:00 PM,2/10/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2477.081,True
2/10/2021 3:00:00 PM,2/10/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2346.802,True
2/10/2021 4:00:00 PM,2/10/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2245.080,True
2/10/2021 5:00:00 PM,2/10/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2154.681,True
2/10/2021 6:00:00 PM,2/10/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2120.327,True
2/10/2021 7:00:00 PM,2/10/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2228.820,True
2/10/2021 8:00:00 PM,2/10/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2322.348,True
2/10/2021 9:00:00 PM,2/10/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2440.071,True
2/10/2021 10:00:00 PM,2/10/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2580.588,True
2/10/2021 11:00:00 PM,2/10/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2674.398,True
2/11/2021 12:00:00 AM,2/10/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2653.909,True
2/11/2021 1:00:00 AM,2/10/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2577.415,True
2/11/2021 2:00:00 AM,2/10/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2496.380,True
2/11/2021 3:00:00 AM,2/10/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2378.594,True
2/11/2021 4:00:00 AM,2/10/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2282.952,True
2/11/2021 5:00:00 AM,2/11/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2224.190,True
2/11/2021 6:00:00 AM,2/11/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2206.007,True
2/11/2021 7:00:00 AM,2/11/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2201.868,True
2/11/2021 8:00:00 AM,2/11/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2222.576,True
2/11/2021 9:00:00 AM,2/11/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2276.845,True
2/11/2021 10:00:00 AM,2/11/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2392.707,True
2/11/2021 11:00:00 AM,2/11/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2558.564,True
2/11/2021 12:00:00 PM,2/11/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2661.676,True
2/11/2021 1:00:00 PM,2/11/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2711.969,True
2/11/2021 2:00:00 PM,2/11/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2714.262,True
2/11/2021 3:00:00 PM,2/11/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2713.666,True
2/11/2021 4:00:00 PM,2/11/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2707.202,True
2/11/2021 5:00:00 PM,2/11/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2694.835,True
2/11/2021 6:00:00 PM,2/11/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2671.337,True
2/11/2021 7:00:00 PM,2/11/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2670.758,True
2/11/2021 8:00:00 PM,2/11/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2689.572,True
2/11/2021 9:00:00 PM,2/11/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2733.617,True
2/11/2021 10:00:00 PM,2/11/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2872.311,True
2/11/2021 11:00:00 PM,2/11/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2898.735,True
2/12/2021 12:00:00 AM,2/11/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2860.491,True
2/12/2021 1:00:00 AM,2/11/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2785.163,True
2/12/2021 2:00:00 AM,2/11/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2684.803,True
2/12/2021 3:00:00 AM,2/11/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2545.653,True
2/12/2021 4:00:00 AM,2/11/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2434.873,True
2/12/2021 5:00:00 AM,2/12/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2358.310,True
2/12/2021 6:00:00 AM,2/12/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2338.228,True
2/12/2021 7:00:00 AM,2/12/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2359.247,True
2/12/2021 8:00:00 AM,2/12/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2398.354,True
2/12/2021 9:00:00 AM,2/12/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2469.610,True
2/12/2021 10:00:00 AM,2/12/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2590.200,True
2/12/2021 11:00:00 AM,2/12/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2786.704,True
2/12/2021 12:00:00 PM,2/12/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2881.193,True
2/12/2021 1:00:00 PM,2/12/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2927.091,True
2/12/2021 2:00:00 PM,2/12/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2936.587,True
2/12/2021 3:00:00 PM,2/12/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2902.153,True
2/12/2021 4:00:00 PM,2/12/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2839.360,True
2/12/2021 5:00:00 PM,2/12/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2775.184,True
2/12/2021 6:00:00 PM,2/12/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2731.973,True
2/12/2021 7:00:00 PM,2/12/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2708.330,True
2/12/2021 8:00:00 PM,2/12/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2715.561,True
2/12/2021 9:00:00 PM,2/12/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2738.215,True
2/12/2021 10:00:00 PM,2/12/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2862.164,True
2/12/2021 11:00:00 PM,2/12/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2901.166,True
2/13/2021 12:00:00 AM,2/12/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2850.937,True
2/13/2021 1:00:00 AM,2/12/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2777.517,True
2/13/2021 2:00:00 AM,2/12/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2674.707,True
2/13/2021 3:00:00 AM,2/12/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2549.904,True
2/13/2021 4:00:00 AM,2/12/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2428.761,True
2/13/2021 5:00:00 AM,2/13/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2352.249,True
2/13/2021 6:00:00 AM,2/13/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2325.709,True
2/13/2021 7:00:00 AM,2/13/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2277.238,True
2/13/2021 8:00:00 AM,2/13/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2279.347,True
2/13/2021 9:00:00 AM,2/13/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2316.835,True
2/13/2021 10:00:00 AM,2/13/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2375.155,True
2/13/2021 11:00:00 AM,2/13/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2454.568,True
2/13/2021 12:00:00 PM,2/13/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2532.429,True
2/13/2021 1:00:00 PM,2/13/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2622.820,True
2/13/2021 2:00:00 PM,2/13/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2690.538,True
2/13/2021 3:00:00 PM,2/13/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2723.263,True
2/13/2021 4:00:00 PM,2/13/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2716.432,True
2/13/2021 5:00:00 PM,2/13/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2718.804,True
2/13/2021 6:00:00 PM,2/13/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2718.638,True
2/13/2021 7:00:00 PM,2/13/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2742.702,True
2/13/2021 8:00:00 PM,2/13/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2760.882,True
2/13/2021 9:00:00 PM,2/13/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2815.218,True
2/13/2021 10:00:00 PM,2/13/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2895.596,True
2/13/2021 11:00:00 PM,2/13/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2926.529,True
2/14/2021 12:00:00 AM,2/13/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2853.756,True
2/14/2021 1:00:00 AM,2/13/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2760.695,True
2/14/2021 2:00:00 AM,2/13/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2672.000,True
2/14/2021 3:00:00 AM,2/13/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2560.826,True
2/14/2021 4:00:00 AM,2/13/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2479.709,True
2/14/2021 5:00:00 AM,2/14/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2423.842,True
2/14/2021 6:00:00 AM,2/14/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2384.361,True
2/14/2021 7:00:00 AM,2/14/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2351.677,True
2/14/2021 8:00:00 AM,2/14/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2368.631,True
2/14/2021 9:00:00 AM,2/14/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2391.531,True
2/14/2021 10:00:00 AM,2/14/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2436.823,True
2/14/2021 11:00:00 AM,2/14/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2524.144,True
2/14/2021 12:00:00 PM,2/14/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2604.305,True
2/14/2021 1:00:00 PM,2/14/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2693.880,True
2/14/2021 2:00:00 PM,2/14/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2745.185,True
2/14/2021 3:00:00 PM,2/14/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2729.285,True
2/14/2021 4:00:00 PM,2/14/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2689.236,True
2/14/2021 5:00:00 PM,2/14/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2612.247,True
2/14/2021 6:00:00 PM,2/14/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2536.037,True
2/14/2021 7:00:00 PM,2/14/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2496.783,True
2/14/2021 8:00:00 PM,2/14/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2512.006,True
2/14/2021 9:00:00 PM,2/14/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2562.539,True
2/14/2021 10:00:00 PM,2/14/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2657.317,True
2/14/2021 11:00:00 PM,2/14/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2699.345,True
2/15/2021 12:00:00 AM,2/14/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2642.341,True
2/15/2021 1:00:00 AM,2/14/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2569.908,True
2/15/2021 2:00:00 AM,2/14/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2478.298,True
2/15/2021 3:00:00 AM,2/14/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2358.763,True
2/15/2021 4:00:00 AM,2/14/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2249.686,True
2/15/2021 5:00:00 AM,2/15/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2185.748,True
2/15/2021 6:00:00 AM,2/15/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2153.903,True
2/15/2021 7:00:00 AM,2/15/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2145.583,True
2/15/2021 8:00:00 AM,2/15/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2155.247,True
2/15/2021 9:00:00 AM,2/15/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2207.975,True
2/15/2021 10:00:00 AM,2/15/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2301.049,True
2/15/2021 11:00:00 AM,2/15/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2468.055,True
2/15/2021 12:00:00 PM,2/15/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2525.672,True
2/15/2021 1:00:00 PM,2/15/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2557.737,True
2/15/2021 2:00:00 PM,2/15/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2572.284,True
2/15/2021 3:00:00 PM,2/15/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2554.579,True
2/15/2021 4:00:00 PM,2/15/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2500.975,True
2/15/2021 5:00:00 PM,2/15/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2445.771,True
2/15/2021 6:00:00 PM,2/15/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2396.731,True
2/15/2021 7:00:00 PM,2/15/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2402.690,True
2/15/2021 8:00:00 PM,2/15/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2434.974,True
2/15/2021 9:00:00 PM,2/15/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2481.950,True
2/15/2021 10:00:00 PM,2/15/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2606.307,True
2/15/2021 11:00:00 PM,2/15/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2657.002,True
2/16/2021 12:00:00 AM,2/15/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2611.648,True
2/16/2021 1:00:00 AM,2/15/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2538.652,True
2/16/2021 2:00:00 AM,2/15/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2429.449,True
2/16/2021 3:00:00 AM,2/15/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2300.885,True
2/16/2021 4:00:00 AM,2/15/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2153.740,True
2/16/2021 5:00:00 AM,2/16/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2046.509,True
2/16/2021 6:00:00 AM,2/16/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1988.178,True
2/16/2021 7:00:00 AM,2/16/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1950.676,True
2/16/2021 8:00:00 AM,2/16/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1910.569,True
2/16/2021 9:00:00 AM,2/16/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1902.713,True
2/16/2021 10:00:00 AM,2/16/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,1964.171,True
2/16/2021 11:00:00 AM,2/16/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2117.378,True
2/16/2021 12:00:00 PM,2/16/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2204.351,True
2/16/2021 1:00:00 PM,2/16/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2209.122,True
2/16/2021 2:00:00 PM,2/16/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2196.331,True
2/16/2021 3:00:00 PM,2/16/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2142.945,True
2/16/2021 4:00:00 PM,2/16/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2062.883,True
2/16/2021 5:00:00 PM,2/16/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2052.944,True
2/16/2021 6:00:00 PM,2/16/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2026.935,True
2/16/2021 7:00:00 PM,2/16/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2059.043,True
2/16/2021 8:00:00 PM,2/16/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2133.151,True
2/16/2021 9:00:00 PM,2/16/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2209.768,True
2/16/2021 10:00:00 PM,2/16/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2334.024,True
2/16/2021 11:00:00 PM,2/16/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2435.397,True
2/17/2021 12:00:00 AM,2/16/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2440.235,True
2/17/2021 1:00:00 AM,2/16/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2417.012,True
2/17/2021 2:00:00 AM,2/16/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2392.803,True
2/17/2021 3:00:00 AM,2/16/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2330.205,True
2/17/2021 4:00:00 AM,2/16/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2270.838,True
2/17/2021 5:00:00 AM,2/17/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2246.383,True
2/17/2021 6:00:00 AM,2/17/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2277.214,True
2/17/2021 7:00:00 AM,2/17/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2302.134,True
2/17/2021 8:00:00 AM,2/17/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2361.652,True
2/17/2021 9:00:00 AM,2/17/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2416.253,True
2/17/2021 10:00:00 AM,2/17/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2575.230,True
2/17/2021 11:00:00 AM,2/17/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2790.343,True
2/17/2021 12:00:00 PM,2/17/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2858.245,True
2/17/2021 1:00:00 PM,2/17/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2741.337,True
2/17/2021 2:00:00 PM,2/17/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2590.225,True
2/17/2021 3:00:00 PM,2/17/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2472.571,True
2/17/2021 4:00:00 PM,2/17/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2421.518,True
2/17/2021 5:00:00 PM,2/17/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2338.797,True
2/17/2021 6:00:00 PM,2/17/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2249.777,True
2/17/2021 7:00:00 PM,2/17/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2202.666,True
2/17/2021 8:00:00 PM,2/17/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2233.327,True
2/17/2021 9:00:00 PM,2/17/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2331.893,True
2/17/2021 10:00:00 PM,2/17/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2578.795,True
2/17/2021 11:00:00 PM,2/17/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2763.070,True
2/18/2021 12:00:00 AM,2/17/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2778.568,True
2/18/2021 1:00:00 AM,2/17/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2742.143,True
2/18/2021 2:00:00 AM,2/17/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2669.770,True
2/18/2021 3:00:00 AM,2/17/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2564.026,True
2/18/2021 4:00:00 AM,2/17/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2467.378,True
2/18/2021 5:00:00 AM,2/18/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2386.158,True
2/18/2021 6:00:00 AM,2/18/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2331.661,True
2/18/2021 7:00:00 AM,2/18/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2302.138,True
2/18/2021 8:00:00 AM,2/18/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2289.133,True
2/18/2021 9:00:00 AM,2/18/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2313.713,True
2/18/2021 10:00:00 AM,2/18/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2475.854,True
2/18/2021 11:00:00 AM,2/18/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2665.429,True
2/18/2021 12:00:00 PM,2/18/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2798.635,True
2/18/2021 1:00:00 PM,2/18/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2886.683,True
2/18/2021 2:00:00 PM,2/18/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2907.012,True
2/18/2021 3:00:00 PM,2/18/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2928.480,True
2/18/2021 4:00:00 PM,2/18/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2944.611,True
2/18/2021 5:00:00 PM,2/18/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2907.945,True
2/18/2021 6:00:00 PM,2/18/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2843.585,True
2/18/2021 7:00:00 PM,2/18/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2775.480,True
2/18/2021 8:00:00 PM,2/18/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2748.477,True
2/18/2021 9:00:00 PM,2/18/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2821.843,True
2/18/2021 10:00:00 PM,2/18/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2932.498,True
2/18/2021 11:00:00 PM,2/18/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2995.927,True
2/19/2021 12:00:00 AM,2/18/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2922.684,True
2/19/2021 1:00:00 AM,2/18/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2831.143,True
2/19/2021 2:00:00 AM,2/18/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2711.652,True
2/19/2021 3:00:00 AM,2/18/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2570.041,True
2/19/2021 4:00:00 AM,2/18/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2451.300,True
2/19/2021 5:00:00 AM,2/19/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2352.175,True
2/19/2021 6:00:00 AM,2/19/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2308.922,True
2/19/2021 7:00:00 AM,2/19/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2291.707,True
2/19/2021 8:00:00 AM,2/19/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2331.380,True
2/19/2021 9:00:00 AM,2/19/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2364.263,True
2/19/2021 10:00:00 AM,2/19/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2496.491,True
2/19/2021 11:00:00 AM,2/19/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2668.321,True
2/19/2021 12:00:00 PM,2/19/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2782.343,True
2/19/2021 1:00:00 PM,2/19/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2847.292,True
2/19/2021 2:00:00 PM,2/19/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2875.686,True
2/19/2021 3:00:00 PM,2/19/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2884.074,True
2/19/2021 4:00:00 PM,2/19/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2893.196,True
2/19/2021 5:00:00 PM,2/19/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2859.676,True
2/19/2021 6:00:00 PM,2/19/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2820.321,True
2/19/2021 7:00:00 PM,2/19/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2789.801,True
2/19/2021 8:00:00 PM,2/19/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2774.448,True
2/19/2021 9:00:00 PM,2/19/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2799.154,True
2/19/2021 10:00:00 PM,2/19/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2860.583,True
2/19/2021 11:00:00 PM,2/19/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2928.961,True
2/20/2021 12:00:00 AM,2/19/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2875.768,True
2/20/2021 1:00:00 AM,2/19/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2801.203,True
2/20/2021 2:00:00 AM,2/19/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2714.841,True
2/20/2021 3:00:00 AM,2/19/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2597.606,True
2/20/2021 4:00:00 AM,2/19/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2506.744,True
2/20/2021 5:00:00 AM,2/20/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2445.554,True
2/20/2021 6:00:00 AM,2/20/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2415.225,True
2/20/2021 7:00:00 AM,2/20/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2418.548,True
